      DepSM      T090C      Sal00  Sigma-t00       FlSP    WetStar SeaTurbMtr       SvCM   Sbeox0PS Sbeox0Mg/L       Flag
    246.304     6.8543    34.9114    27.3692 1.3431e-01     0.2322      0.597    1482.05   80.18103    7.76623 0.0000e+00
    246.329     6.8541    34.9115    27.3694 1.3431e-01     0.2322      0.593    1482.05   80.24179    7.77214 0.0000e+00
    246.342     6.8539    34.9111    27.3691 1.3431e-01     0.2346      0.586    1482.05   80.17333    7.76556 0.0000e+00
    246.367     6.8539    34.9113    27.3692 1.3431e-01     0.2359      0.579    1482.05   80.16069    7.76434 0.0000e+00
    246.417     6.8538    34.9114    27.3693 1.3431e-01     0.2359      0.571    1482.05   80.15647    7.76394 0.0000e+00
    246.428     6.8539    34.9112    27.3691 1.3431e-01     0.2383      0.575    1482.05   80.14333    7.76265 0.0000e+00
    246.442     6.8539    34.9112    27.3691 1.3431e-01     0.2359      0.571    1482.05   80.13838    7.76217 0.0000e+00
    246.486     6.8540    34.9108    27.3687 1.3431e-01     0.2359      0.568    1482.05   80.13374    7.76173 0.0000e+00
    246.503     6.8539    34.9111    27.3691 1.3431e-01     0.2359      0.568    1482.05   80.12884    7.76125 0.0000e+00
    246.541     6.8536    34.9115    27.3694 1.3431e-01     0.2395      0.575    1482.05   80.12418    7.76084 0.0000e+00
    246.566     6.8536    34.9115    27.3694 1.3431e-01     0.2383      0.597    1482.05   80.05514    7.75415 0.0000e+00
    246.602     6.8537    34.9112    27.3691 1.3431e-01     0.2395      0.623    1482.05   80.10681    7.75915 0.0000e+00
    246.591     6.8538    34.9112    27.3692 1.3431e-01     0.2371      0.637    1482.05   80.03773    7.75245 0.0000e+00
    246.636     6.8539    34.9111    27.3691 1.3431e-01     0.2371      0.630    1482.06   80.02561    7.75125 0.0000e+00
    246.665     6.8539    34.9114    27.3693 1.3431e-01     0.2371      0.615    1482.06   80.07791    7.75630 0.0000e+00
    246.702     6.8540    34.9111    27.3690 1.3431e-01     0.2371      0.601    1482.06   80.07420    7.75594 0.0000e+00
    246.727     6.8543    34.9107    27.3687 1.3431e-01     0.2322      0.586    1482.06   80.00615    7.74932 0.0000e+00
    246.740     6.8541    34.9109    27.3689 1.3431e-01     0.2322      0.575    1482.06   79.99443    7.74822 0.0000e+00
    246.765     6.8541    34.9106    27.3686 1.3431e-01     0.2346      0.571    1482.06   79.98314    7.74714 0.0000e+00
    246.810     6.8540    34.9108    27.3688 1.4652e-01     0.2371      0.571    1482.06   79.97240    7.74610 0.0000e+00
    246.826     6.8539    34.9108    27.3688 1.3431e-01     0.2359      0.667    1482.06   79.96172    7.74508 0.0000e+00
    246.851     6.8543    34.9108    27.3687 1.3431e-01     0.2371      0.868    1482.06   79.95141    7.74402 0.0000e+00
    246.876     6.8539    34.9114    27.3692 1.3431e-01     0.2359      0.919    1482.06   79.94153    7.74310 0.0000e+00
    246.901     6.8541    34.9107    27.3687 1.3431e-01     0.2359      0.835    1482.06   79.93192    7.74217 0.0000e+00
    246.934     6.8540    34.9108    27.3688 1.4652e-01     0.2383      0.736    1482.06   79.92276    7.74129 0.0000e+00
    246.964     6.8538    34.9111    27.3691 1.3431e-01     0.2395      0.678    1482.06   79.91393    7.74046 0.0000e+00
    246.989     6.8538    34.9111    27.3691 1.3431e-01     0.2395      0.634    1482.06   79.90536    7.73963 0.0000e+00
    247.014     6.8533    34.9112    27.3692 1.3431e-01     0.2395      0.604    1482.06   79.89718    7.73892 0.0000e+00
    247.038     6.8539    34.9112    27.3691 1.3431e-01     0.2407      0.582    1482.06   79.88923    7.73805 0.0000e+00
    247.083     6.8535    34.9112    27.3691 1.3431e-01     0.2383      0.571    1482.06   79.88193    7.73741 0.0000e+00
    247.125     6.8535    34.9110    27.3690 1.3431e-01     0.2383      0.560    1482.06   79.93910    7.74296 0.0000e+00
    247.138     6.8538    34.9110    27.3689 1.4652e-01     0.2395      0.560    1482.06   79.87567    7.73676 0.0000e+00
    247.163     6.8536    34.9115    27.3694 1.3431e-01     0.2383      0.564    1482.06   79.87731    7.73693 0.0000e+00
    247.199     6.8536    34.9115    27.3694 1.3431e-01     0.2359      0.568    1482.06   79.87972    7.73716 0.0000e+00
    247.208     6.8538    34.9114    27.3692 1.3431e-01     0.2371      0.564    1482.06   79.88251    7.73741 0.0000e+00
    247.249     6.8536    34.9115    27.3694 1.3431e-01     0.2346      0.560    1482.06   79.88636    7.73780 0.0000e+00
    247.274     6.8537    34.9111    27.3690 1.3431e-01     0.2322      0.557    1482.07   79.89068    7.73822 0.0000e+00
    247.312     6.8536    34.9114    27.3693 1.3431e-01     0.2285      0.560    1482.07   79.89585    7.73872 0.0000e+00
    247.307     6.8538    34.9113    27.3692 1.3431e-01     0.2285      0.571    1482.07   79.96543    7.74544 0.0000e+00
    247.362     6.8536    34.9108    27.3688 1.3431e-01     0.2322      0.579    1482.07   79.91573    7.74068 0.0000e+00
    247.400     6.8532    34.9111    27.3692 1.3431e-01     0.2334      0.597    1482.07   79.98684    7.74762 0.0000e+00
    247.425     6.8532    34.9106    27.3688 1.3431e-01     0.2322      0.608    1482.06   79.93784    7.74291 0.0000e+00
    247.450     6.8530    34.9108    27.3689 1.3431e-01     0.2322      0.615    1482.06   80.00980    7.74990 0.0000e+00
    247.481     6.8528    34.9109    27.3690 1.3431e-01     0.2322      0.637    1482.06   80.02612    7.75151 0.0000e+00
    247.499     6.8524    34.9114    27.3695 1.3431e-01     0.2322      0.648    1482.06   80.04266    7.75315 0.0000e+00
    247.549     6.8525    34.9111    27.3692 1.3431e-01     0.2310      0.634    1482.06   80.05133    7.75400 0.0000e+00
    247.574     6.8522    34.9114    27.3695 1.4652e-01     0.2322      0.623    1482.06   80.06827    7.75568 0.0000e+00
    247.606     6.8523    34.9109    27.3691 1.3431e-01     0.2334      0.615    1482.06   80.07708    7.75653 0.0000e+00
    247.624     6.8522    34.9114    27.3695 1.3431e-01     0.2322      0.601    1482.07   80.08577    7.75737 0.0000e+00
    247.673     6.8525    34.9111    27.3692 1.3431e-01     0.2334      0.586    1482.07   80.09476    7.75820 0.0000e+00
    247.669     6.8532    34.9111    27.3692 1.3431e-01     0.2371      0.571    1482.07   80.11162    7.75972 0.0000e+00
    247.723     6.8530    34.9109    27.3690 1.4652e-01     0.2395      0.601    1482.07   80.12104    7.76067 0.0000e+00
    247.760     6.8527    34.9111    27.3692 1.3431e-01     0.2395      0.648    1482.07   80.13028    7.76160 0.0000e+00
    247.773     6.8526    34.9108    27.3690 1.3431e-01     0.2359      0.648    1482.07   80.13927    7.76250 0.0000e+00
    247.804     6.8526    34.9108    27.3689 1.3431e-01     0.2346      0.623    1482.07   80.14843    7.76339 0.0000e+00
    247.848     6.8522    34.9107    27.3690 1.3431e-01     0.2359      0.604    1482.07   80.22200    7.77060 0.0000e+00
    247.884     6.8519    34.9112    27.3694 1.3431e-01     0.2346      0.590    1482.07   80.23906    7.77228 0.0000e+00
    247.884     6.8519    34.9107    27.3690 1.3431e-01     0.2346      0.586    1482.07   80.25538    7.77389 0.0000e+00
    247.917     6.8517    34.9109    27.3692 1.3431e-01     0.2371      0.575    1482.07   80.20749    7.76927 0.0000e+00
    247.959     6.8515    34.9111    27.3694 1.3431e-01     0.2371      0.571    1482.07   80.27149    7.77550 0.0000e+00
    247.984     6.8516    34.9110    27.3693 1.3431e-01     0.2371      0.571    1482.07   80.28703    7.77699 0.0000e+00
    248.017     6.8514    34.9110    27.3693 1.3431e-01     0.2383      0.568    1482.07   80.29387    7.77770 0.0000e+00
    248.022     6.8515    34.9108    27.3691 1.3431e-01     0.2395      0.564    1482.07   80.29968    7.77824 0.0000e+00
    248.071     6.8509    34.9112    27.3695 1.3431e-01     0.2383      0.564    1482.07   80.31387    7.77971 0.0000e+00
    248.078     6.8511    34.9108    27.3692 1.3431e-01     0.2395      0.557    1482.07   80.32717    7.78098 0.0000e+00
    248.108     6.8512    34.9112    27.3694 1.4652e-01     0.2383      0.560    1482.07   80.39612    7.78762 0.0000e+00
    248.121     6.8515    34.9113    27.3695 1.3431e-01     0.2395      0.615    1482.07   80.40777    7.78869 0.0000e+00
    248.166     6.8517    34.9112    27.3694 1.3431e-01     0.2371      0.703    1482.07   80.35453    7.78350 0.0000e+00
    248.183     6.8516    34.9113    27.3695 1.4652e-01     0.2346      0.733    1482.07   80.42064    7.78992 0.0000e+00
    248.196     6.8520    34.9106    27.3689 1.3431e-01     0.2322      0.718    1482.07   80.42957    7.79074 0.0000e+00
    248.232     6.8519    34.9109    27.3692 1.3431e-01     0.2334      0.681    1482.07   80.43778    7.79155 0.0000e+00
    248.265     6.8519    34.9112    27.3694 1.3431e-01     0.2310      0.652    1482.07   80.44493    7.79223 0.0000e+00
    248.270     6.8519    34.9110    27.3693 1.4652e-01     0.2322      0.626    1482.07   80.45076    7.79279 0.0000e+00
    248.320     6.8520    34.9108    27.3690 1.3431e-01     0.2322      0.604    1482.08   80.45602    7.79330 0.0000e+00
    248.327     6.8520    34.9108    27.3690 1.3431e-01     0.2334      0.590    1482.08   80.45984    7.79367 0.0000e+00
    248.358     6.8519    34.9109    27.3692 1.4652e-01     0.2346      0.582    1482.08   80.46291    7.79398 0.0000e+00
    248.383     6.8516    34.9112    27.3694 1.3431e-01     0.2359      0.571    1482.08   80.46490    7.79421 0.0000e+00
    248.415     6.8517    34.9110    27.3693 1.4652e-01     0.2346      0.564    1482.08   80.46590    7.79429 0.0000e+00
    248.420     6.8517    34.9108    27.3691 1.4652e-01     0.2346      0.575    1482.08   80.46562    7.79428 0.0000e+00
    248.458     6.8515    34.9109    27.3692 1.3431e-01     0.2346      0.648    1482.08   80.47318    7.79504 0.0000e+00
    248.464     6.8513    34.9111    27.3694 1.3431e-01     0.2359      0.692    1482.08   80.47124    7.79488 0.0000e+00
    248.508     6.8512    34.9112    27.3695 1.3431e-01     0.2346      0.700    1482.08   80.46865    7.79465 0.0000e+00
    248.508     6.8512    34.9112    27.3695 1.3431e-01     0.2346      0.707    1482.08   80.46458    7.79425 0.0000e+00
    248.539     6.8511    34.9113    27.3696 1.3431e-01     0.2346      0.707    1482.08   80.52406    7.80003 0.0000e+00
    248.569     6.8508    34.9110    27.3694 1.3431e-01     0.2371      0.703    1482.08   80.46188    7.79407 0.0000e+00
    248.576     6.8511    34.9106    27.3690 1.3431e-01     0.2359      0.696    1482.08   80.45444    7.79333 0.0000e+00
    248.619     6.8506    34.9109    27.3693 1.3431e-01     0.2334      0.689    1482.07   80.44646    7.79262 0.0000e+00
    248.619     6.8508    34.9108    27.3692 1.3431e-01     0.2359      0.685    1482.08   80.44543    7.79250 0.0000e+00
    248.650     6.8507    34.9110    27.3694 1.3431e-01     0.2346      0.703    1482.08   80.43558    7.79155 0.0000e+00
    248.668     6.8504    34.9110    27.3695 1.3431e-01     0.2346      0.703    1482.08   80.43308    7.79135 0.0000e+00
    248.693     6.8506    34.9112    27.3695 1.3431e-01     0.2322      0.670    1482.08   80.42143    7.79018 0.0000e+00
    248.713     6.8504    34.9113    27.3697 1.4652e-01     0.2322      0.645    1482.08   80.41724    7.78981 0.0000e+00
    248.731     6.8507    34.9107    27.3692 1.3431e-01     0.2359      0.626    1482.08   80.41231    7.78931 0.0000e+00
    248.743     6.8504    34.9105    27.3691 1.3431e-01     0.2371      0.619    1482.08   80.40669    7.78882 0.0000e+00
    248.774     6.8503    34.9111    27.3696 1.3431e-01     0.2359      0.608    1482.08   80.40058    7.78823 0.0000e+00
    248.793     6.8499    34.9112    27.3696 1.3431e-01     0.2359      0.597    1482.08   80.39367    7.78761 0.0000e+00
    248.813     6.8498    34.9110    27.3695 1.3431e-01     0.2322      0.586    1482.08   80.38608    7.78690 0.0000e+00
    248.831     6.8501    34.9107    27.3692 1.3431e-01     0.2334      0.579    1482.08   80.37775    7.78606 0.0000e+00
    248.856     6.8498    34.9105    27.3691 1.4652e-01     0.2359      0.575    1482.08   80.36887    7.78527 0.0000e+00
    248.887     6.8496    34.9107    27.3693 1.4652e-01     0.2322      0.560    1482.08   80.35936    7.78436 0.0000e+00
    248.905     6.8495    34.9109    27.3695 1.3431e-01     0.2310      0.557    1482.08   80.34903    7.78337 0.0000e+00
    248.917     6.8493    34.9109    27.3695 1.4652e-01     0.2310      0.557    1482.08   80.33796    7.78234 0.0000e+00
    248.949     6.8495    34.9103    27.3690 1.4652e-01     0.2310      0.564    1482.08   80.32638    7.78122 0.0000e+00
    248.980     6.8493    34.9106    27.3693 1.4652e-01     0.2346      0.571    1482.08   80.31415    7.78005 0.0000e+00
    248.987     6.8491    34.9102    27.3690 1.3431e-01     0.2322      0.582    1482.07   80.30950    7.77966 0.0000e+00
    249.017     6.8482    34.9108    27.3696 1.4652e-01     0.2334      0.593    1482.07   80.30482    7.77933 0.0000e+00
    249.017     6.8477    34.9106    27.3695 1.4652e-01     0.2334      0.604    1482.07   80.29944    7.77891 0.0000e+00
    249.061     6.8479    34.9101    27.3691 1.3431e-01     0.2322      0.615    1482.07   80.28562    7.77757 0.0000e+00
    249.080     6.8476    34.9103    27.3693 1.3431e-01     0.2310      0.645    1482.07   80.27938    7.77700 0.0000e+00
    249.111     6.8479    34.9107    27.3695 1.3431e-01     0.2322      0.696    1482.07   80.33712    7.78253 0.0000e+00
    249.118     6.8484    34.9106    27.3694 1.4652e-01     0.2334      0.678    1482.07   80.27357    7.77629 0.0000e+00
    249.129     6.8488    34.9106    27.3694 1.3431e-01     0.2322      0.634    1482.08   80.33006    7.78168 0.0000e+00
    249.186     6.8491    34.9106    27.3693 1.3431e-01     0.2298      0.608    1482.08   80.26604    7.77543 0.0000e+00
    249.192     6.8493    34.9108    27.3694 1.3431e-01     0.2310      0.590    1482.08   80.32148    7.78075 0.0000e+00
    249.199     6.8495    34.9108    27.3694 1.3431e-01     0.2334      0.593    1482.08   80.26444    7.77519 0.0000e+00
    249.229     6.8497    34.9109    27.3695 1.3431e-01     0.2334      0.604    1482.08   80.26371    7.77508 0.0000e+00
    249.249     6.8498    34.9108    27.3694 1.3431e-01     0.2334      0.615    1482.08   80.25439    7.77416 0.0000e+00
    249.254     6.8498    34.9111    27.3696 1.3431e-01     0.2334      0.615    1482.08   80.31732    7.78025 0.0000e+00
    249.292     6.8501    34.9109    27.3694 1.3431e-01     0.2334      0.601    1482.08   80.32414    7.78086 0.0000e+00
    249.310     6.8502    34.9108    27.3693 1.3431e-01     0.2359      0.590    1482.08   80.33044    7.78146 0.0000e+00
    249.353     6.8503    34.9107    27.3692 1.3431e-01     0.2371      0.582    1482.09   80.33667    7.78206 0.0000e+00
    249.360     6.8503    34.9107    27.3692 1.3431e-01     0.2383      0.575    1482.09   80.34218    7.78259 0.0000e+00
    249.391     6.8503    34.9107    27.3692 1.4652e-01     0.2359      0.571    1482.09   80.34761    7.78312 0.0000e+00
    249.410     6.8502    34.9110    27.3695 1.3431e-01     0.2359      0.571    1482.09   80.35257    7.78359 0.0000e+00
    249.441     6.8504    34.9109    27.3693 1.3431e-01     0.2346      0.575    1482.09   80.35730    7.78402 0.0000e+00
    249.478     6.8504    34.9110    27.3695 1.3431e-01     0.2322      0.575    1482.09   80.36176    7.78444 0.0000e+00
    249.497     6.8506    34.9108    27.3692 1.3431e-01     0.2346      0.568    1482.09   80.36568    7.78480 0.0000e+00
    249.527     6.8505    34.9107    27.3692 1.3431e-01     0.2346      0.568    1482.09   80.36941    7.78518 0.0000e+00
    249.547     6.8508    34.9106    27.3691 1.3431e-01     0.2346      0.568    1482.09   80.37265    7.78546 0.0000e+00
    249.577     6.8509    34.9109    27.3693 1.3431e-01     0.2334      0.582    1482.09   80.43991    7.79193 0.0000e+00
    249.609     6.8512    34.9104    27.3688 1.4652e-01     0.2346      0.608    1482.09   80.45040    7.79292 0.0000e+00
    249.602     6.8508    34.9109    27.3693 1.3431e-01     0.2334      0.623    1482.09   80.45990    7.79388 0.0000e+00
    249.633     6.8508    34.9109    27.3693 1.3431e-01     0.2346      0.623    1482.09   80.47758    7.79561 0.0000e+00
    249.677     6.8508    34.9110    27.3694 1.3431e-01     0.2371      0.623    1482.09   80.42229    7.79025 0.0000e+00
